TEAM_ID,TEAM_ABBREVIATION,PRIMARY_PLAYER_ID,PRIMARY,PRIMARY_ROLE_SCORE,PRIMARY_PPG,PRIMARY_USG_PCT,PRIMARY_AST_PCT,PRIMARY_SCORING_LOAD,PRIMARY_CREATION_ENGINE,PRIMARY_IMPACT_SIGNAL,SECONDARY_PLAYER_ID,SECONDARY,SECONDARY_ROLE_SCORE,SECONDARY_PPG,SECONDARY_USG_PCT,SECONDARY_AST_PCT,SECONDARY_SCORING_LOAD,SECONDARY_CREATION_ENGINE,SECONDARY_IMPACT_SIGNAL,THIRD,THIRD_ROLE_SCORE,HIERARCHY_MARGIN,SECONDARY_MARGIN,ROLE_REVIEW_STATUS,SEASON,MODEL_PRIMARY,MODEL_SECONDARY,PAIRING_SOURCE,EDITORIAL_NOTE,FINAL_PRIMARY,FINAL_SECONDARY
1610612759,SAS,1495,Tim Duncan,80.81727186732252,22.2,0.295,0.173,98.58823529411764,38.61702127659574,100.0,2225,Tony Parker,86.90737400740053,20.75,0.287,0.287,95.17114963201217,91.51817803503197,54.47154471544716,Manu Ginobili,70.32819039643329,-3.3245275748537324,16.57918361096725,OWNER_REVIEWED,2006-07,Tony Parker,Tim Duncan,OWNER_REVIEWED,Owner-reviewed: Duncan was the structural primary; Parker was the second option.,Tim Duncan,Tony Parker
1610612762,UTA,101114,Deron Williams,84.48889058969664,19.235294117647058,0.252,0.381,80.6249678249678,99.00530008957898,70.1492537313433,2430,Carlos Boozer,92.60379042774426,23.529411764705884,0.27,0.145,100.0,26.426134590736417,100.0,Mehmet Okur,31.77746924471022,6.599873243805106,60.82632118303404,OWNER_REVIEWED,2006-07,Deron Williams,Carlos Boozer,OWNER_REVIEWED,Owner-reviewed: Williams was the offensive engine; Boozer was the scoring complement.,Deron Williams,Carlos Boozer
1610612738,BOS,708,Kevin Garnett,82.60898030633555,20.384615384615383,0.265,0.176,100.0,42.14658667315023,100.0,1718,Paul Pierce,77.37043845142088,19.653846153846153,0.256,0.221,90.51968419096588,51.65296788517537,41.836734693877546,Ray Allen,49.62927656138188,15.446032590927203,27.741161890039002,EDITORIAL_REVIEW_REQUIRED,2007-08,Kevin Garnett,Paul Pierce,MODEL_PROPOSAL,Potential Garnett/Pierce co-primary structure.,Kevin Garnett,Paul Pierce
1610612765,DET,1497,Chauncey Billups,84.45698671616074,16.066666666666666,0.235,0.305,66.43825135279074,100.0,100.0,1888,Richard Hamilton,92.06488054546271,21.647058823529413,0.276,0.195,100.0,45.90993204708167,88.6792452830189,Tayshaun Prince,48.649847533198354,3.776157497130754,43.41503301226436,OWNER_REVIEWED,2007-08,Chauncey Billups,Richard Hamilton,OWNER_REVIEWED,Owner-reviewed principle: Billups was the offensive engine; Hamilton was the scoring finisher.,Chauncey Billups,Richard Hamilton
1610612747,LAL,977,Kobe Bryant,95.9299628942486,30.142857142857142,0.325,0.264,100.0,86.43320964749537,100.0,2200,Pau Gasol,50.16697638643836,16.857142857142858,0.195,0.161,41.69879764054476,51.890567857862756,65.71428571428571,Lamar Odom,38.82732745855103,42.5238580606596,11.339648927887325,CLEAR,2007-08,Kobe Bryant,Pau Gasol,MODEL_PROPOSAL,,Kobe Bryant,Pau Gasol
1610612759,SAS,1495,Tim Duncan,80.02266043480068,20.176470588235293,0.279,0.156,93.04812227866475,42.67803841111596,100.0,2225,Tony Parker,94.91123240050993,22.41176470588235,0.286,0.305,100.0,91.84864864864865,79.36507936507937,Manu Ginobili,71.44149941361205,-12.226555663692949,23.46973298689788,OWNER_REVIEWED,2007-08,Tony Parker,Tim Duncan,OWNER_REVIEWED,Owner-reviewed: Duncan was the structural primary; Parker was the second option.,Tim Duncan,Tony Parker
1610612739,CLE,2544,LeBron James,99.84803124310864,35.285714285714285,0.358,0.389,100.0,100.0,100.0,2590,Mo Williams,38.11145656347036,16.285714285714285,0.212,0.18,41.849964717356386,48.61459096459097,8.737864077669903,Delonte West,30.596372165692475,62.03925446217568,7.515084397777887,AMBIGUOUS_SECONDARY,2008-09,LeBron James,Mo Williams,MODEL_PROPOSAL,,LeBron James,Mo Williams
1610612743,DEN,2546,Carmelo Anthony,84.39562780747599,27.1875,0.314,0.192,100.0,55.97934742758143,90.80459770114942,1497,Chauncey Billups,72.49520037941797,20.625,0.203,0.282,57.684923660643015,100.0,100.0,JR Smith,48.10455580855137,1.321658343218786,24.3906445708666,AMBIGUOUS_HIERARCHY,2008-09,Carmelo Anthony,Chauncey Billups,MODEL_PROPOSAL,,Carmelo Anthony,Chauncey Billups
1610612747,LAL,977,Kobe Bryant,99.50219950834519,30.217391304347824,0.326,0.26,100.0,98.34066502781731,100.0,2200,Pau Gasol,51.84423214109878,18.26086956521739,0.187,0.103,42.906468075400795,32.962352532963216,78.67647058823529,Lamar Odom,33.743790718094516,47.858290350092204,18.100441423004263,CLEAR,2008-09,Kobe Bryant,Pau Gasol,MODEL_PROPOSAL,,Kobe Bryant,Pau Gasol
1610612753,ORL,2730,Dwight Howard,72.81461761765787,20.304347826086957,0.233,0.093,92.35482929676103,21.05226352057266,100.0,1740,Rashard Lewis,78.16081399284997,18.958333333333332,0.218,0.127,91.12640224986681,40.06171910281499,49.6124031007752,Hedo Turkoglu,66.15975957416472,6.942440211672846,12.001054418685243,CLEAR,2008-09,Dwight Howard,Rashard Lewis,MODEL_PROPOSAL,,Dwight Howard,Rashard Lewis
